Id,SalePrice
2658,106052.09277151969
2718,153678.35115872236
2414,201584.1850443046
1989,102686.02404866728
625,174988.98513414987
333,94209.57583802803
1327,99313.42240935074
858,150161.32842756275
95,189680.20238368958
1568,179154.0054789883
2482,152023.5214472339
1364,113759.60231406117
2584,154925.69071614434
818,282077.305012617
2673,138195.58066264124
2089,113175.448774993
1297,165854.95221464048
790,122722.45120897099
2616,192429.3821904341
720,170390.5287122706
222,138625.0036042081
557,124196.21886070594
1148,178914.71062475588
2766,175222.7635659989
534,174190.87045074557
1452,124682.5587927945
630,135915.7083459981
2648,128313.11490968241
125,163903.77233324514
1904,70535.69992558828
1670,112307.97538016488
756,103777.13031180637
717,191324.99279987515
1032,160840.84911717608
852,207956.68488334375
1731,184398.31705304096
2639,104872.39192544068
2071,85737.52396453588
1267,107997.0382931079
1851,183280.45708921493
567,160817.75307875196
2439,203435.49766449424
1898,147325.29258443115
647,145800.7426764997
2256,214884.16549363942
979,91024.88326060493
1444,223886.45866363132
2485,123674.59470901958
157,118665.54853904547
88,129611.79102457967
2003,112371.88474398304
186,181977.21247699473
1425,250678.845951521
2695,119589.88015970618
738,107400.31116607935
395,147813.3567876227
1353,175512.26394198198
1878,142548.21085419098
390,175150.35872414158
1456,247155.4327273714
1103,331391.7186747459
1387,140026.1224912871
2070,135764.44123770093
1199,178647.57198628658
2479,181240.98134875856
501,292701.9812797585
2362,109861.67456964364
1718,176597.15095158215
2188,91112.00893475242
1483,143043.4530293077
2557,95877.81998114847
437,370123.51331499446
2224,170656.1573095537
1628,169091.27234489072
397,129166.8889801221
587,187280.09665476737
971,118309.44606992959
2611,147280.57163769827
1887,99498.38374097814
2399,357100.0758607003
2148,203059.52815803202
304,108950.84946915432
1997,127895.41563123315
2817,120615.60830427396
1431,197984.21458612577
427,336893.8819840394
263,129252.89625813263
598,183419.45237577902
2895,220390.41006169218
687,141063.35408050613
1822,135099.88497303482
2191,96198.53180633523
179,111838.84789278684
1009,215988.20499104483
2010,132047.73581405228
1991,133687.76462437047
1411,165899.73884410225
1721,214630.81448022157
1144,185455.158179049
593,216160.4827071001
575,324607.8176171088
1249,173361.80653427905
1604,131947.96992948887
1064,492571.0966610552
1923,163520.94469691577
1988,107293.26060705048
2325,174307.80406717112
114,204320.23276678045
2700,161045.40107664745
217,107953.46583774885
343,182392.13824378955
386,239841.13612480924
2005,101149.5148770874
2908,136361.1304298532
1814,229455.64863075785
2446,547408.2217216998
208,136976.8238686965
1679,120961.48224178603
822,347434.52170111163
6,186506.66828530494
1781,442003.23330053
2397,309782.904189185
2340,288679.7970652688
1618,157018.10630215186
2843,132116.383913343
1061,392949.0301986839
2786,129002.09016355753
1935,131729.0037861511
1341,117130.18456829556
521,270213.3990490232
2136,149629.79957724304
996,193200.15093628364
227,151175.31120175117
135,169989.6351947603
1167,155301.7558465144
294,235951.21093342218
1776,202508.196383961
540,166984.6678313531
1717,182144.82513799818
2303,126395.71017801717
116,183861.51326814675
127,126973.53655282954
1371,119381.26138132095
1014,167744.00138721467
1507,105765.32878198204
702,120064.96826826425
750,139630.32278789088
261,151945.207495426
1559,69115.92601827909
577,220008.9522585045
2812,201269.05945076648
2080,165147.07589703903
1368,105120.57575335122
2376,134478.3775975362
659,100964.46634532565
1235,133408.95793075976
332,89170.57522157652
1917,144277.69307996327
2094,235665.34316110305
1460,271797.0810843801
1471,210011.1896667537
1509,122292.90953609615
1922,126136.3285042838
433,497081.43685667723
460,250090.3493180347
1116,246090.7344422924
1137,168108.00594384264
53,162822.46550005063
2354,283841.91602730064
1475,200023.04234802228
1761,639425.8150321735
842,149834.8573171898
2739,173486.77039359155
2509,148078.39988961766
1007,197734.56609356904
2610,184793.10103609486
1952,106701.19608128547
2719,159649.49866881015
2921,93278.90185739698
1966,141059.0750937872
292,132762.6076376107
1204,200773.48127968077
1829,249078.82512214145
2419,185094.2198580943
391,152777.6978214316
798,127551.7072523748
481,194778.68605595347
193,189004.18296236976
555,118595.0700415472
899,75631.06591014021
2357,181729.71987665555
328,104558.60090527129
1356,111454.8177403
1154,109240.70747064422
1730,177258.38658827342
2249,159454.55312306032
1119,286298.52529102133
2856,146947.4307654964
1394,135826.91763687384
2587,121278.50502633148
61,299762.28816408664
2661,171169.877762164
2711,136856.70152139975
1147,180583.85707901604
757,119817.86465430356
2623,97314.3031917721
2378,141016.5254638158
1413,132938.23850649703
1722,205179.65317636382
1112,212039.94200603617
1623,190747.43529543458
1201,193557.40961573555
1513,118703.86492689807
957,253418.06449868734
1171,286285.04592821724
1145,196491.06554060147
2726,241368.5989872418
703,144810.28492414946
760,102579.10213947852
1964,134045.39460380486
2512,179053.25986299678
159,137776.44499741783
1281,172827.08323697234
468,171551.09948393662
290,122279.72459530474
665,96747.85425608966
1463,268461.6709940295
1792,219010.48877370238
923,149634.62311687495
500,277590.1530775084
1408,152346.6250261427
331,84303.45264164533
170,115114.44875151466
2192,106900.48591376535
2571,329354.8334744327
2314,168897.9243805972
2647,94864.24785149004
422,483030.79208231997
2457,382518.68607729924
1838,196155.54193548101
2805,255786.36273721725
1645,148012.2470047942
1711,305231.61961395264
2825,217410.25347870312
322,310189.434010129
2103,267880.1989757536
342,131481.5168623838
600,119682.64432797398
488,177114.46917272327
1725,292998.4637720696
2246,267357.00221972377
2847,155901.54356146962
806,245752.81052529393
530,234575.20923556984
963,201745.8226819635
2678,94479.86870870316
171,89175.0470893562
2401,467948.9178491081
805,226269.14808974214
2259,211493.62148403694
1748,172521.16934244725
1361,126593.43045869669
1677,118121.42003706374
1406,153650.15285279634
2322,223037.21964400983
688,160683.8720376645
143,153364.69514018926
804,201831.82325260376
1214,161314.186052967
2828,136417.5263262449
1999,156069.8404163439
2467,205789.38712976666
2665,147978.35234047732
1538,363730.46463617653
398,117748.76291211511
2822,138676.1067370212
2157,137576.71156930184
1856,191223.73555777813
1269,104685.13913163437
2570,131489.7768964153
2320,228903.91160101318
1517,115620.3862523504
2304,124945.40446308408
1312,91238.74325468273
2012,139821.58556286566
506,230584.36297902174
2865,202987.0666451872
2367,108564.92937694513
554,109704.20985440587
238,134910.57174695213
1954,107924.5030283448
2488,128355.39593889678
2291,79220.82193576249
1969,100586.94150074692
2725,156696.72264776664
1482,143043.4530293077
2763,197453.65729598876
503,256361.31817292955
1584,238873.81619659436
1531,156129.06233008107
2210,155652.5933063802
459,320468.4049366247
556,127549.45878625898
1347,139489.5667465255
1290,90592.42602221743
1388,117444.04579398823
1571,206052.09117203386
2754,207216.76883734364
765,136915.0964118171
2494,127640.2174843228
2870,224931.90391876557
7,218935.3939248224
1114,240936.98578818867
2418,274597.76575917244
291,138137.85170046985
18,412805.38840108627
39,396899.13987901545
1001,264546.4615699131
2442,229129.59847842387
616,130491.21995133419
2680,78302.63075880743
1414,120693.72892936457
289,149603.6712603814
40,251061.29979783672
860,135550.8509987617
409,143708.20538469835
673,150988.88715706166
2427,170491.50159759333
2036,192782.44725386263
2564,141469.39262940452
642,151754.18819895948
1008,180635.7880155867
1908,147996.07565050552
2519,191159.35382547684
1369,84656.96808957116
2855,174597.8394174213
712,90741.51372194524
1943,111967.66960623059
1958,138979.7307909598
107,165902.59490900417
2295,171547.10786404836
704,99949.47017278953
676,132255.61903218247
259,190042.58754341304
93,306052.2094311269
106,249036.565970933
2315,174369.18104008608
1050,116900.30133220226
1095,196612.63314106117
2709,139494.0984715432
758,124305.52856880038
1496,150410.01466314888
2370,117441.53662213482
2458,285491.6714761813
2733,140062.30612449298
161,262271.8195968003
726,132716.8699163936
845,210061.235414368
947,266981.4576144707
2232,99604.22753807239
2563,152399.764093123
2299,133978.86090606998
211,102720.70832113927
605,140396.1698431923
1478,198161.5379186431
2247,255943.19433484648
2274,201591.82913980857
2869,205450.57947397968
967,211661.3678377388
2656,102981.09684389201
667,205581.399833358
1042,111222.3450438846
2023,152092.6727479553
2447,443813.06389264966
2055,128247.45611884442
2275,266033.23881647433
2204,164404.2418240467
1563,245898.79520052188
483,186330.78319118172
796,127644.92028551608
1526,149483.31028388877
2042,147231.4887794163
442,350561.12170299725
1693,332109.4953204392
1468,239921.15015807454
1430,186277.38479428302
2605,125725.15311484104
1529,196555.85716782714
335,141415.1616732824
1287,114786.3011728419
31,104305.29056690066
1785,306627.86980873434
82,156107.56337945367
2620,141512.6241469518
252,192064.67985824562
721,71854.44256458977
2165,190356.5479154478
2316,173622.85287211815
775,132030.00275561676
1558,77766.43785688738
17,195140.7407590818
1022,227834.03963874033
925,128867.44721877987
438,259947.8082865412
1270,150140.3049670484
1272,127032.65084966965
215,146952.2188386637
266,227761.17571249252
2402,284865.2074726207
1250,126136.7773548735
1984,104380.84221484573
1279,151359.56742358615
377,255949.09765509152
1252,134703.70298748248
2156,282474.9698420365
499,338215.6389785819
1374,126075.80010151617
2898,268122.70815647446
401,115729.00306779175
2721,153483.8614836802
2078,258348.80565672924
2589,122267.9800595871
1946,236636.91407647502
1334,117179.99732321776
2781,219636.6278852869
431,422768.13841724023
576,209176.92281565323
1474,214099.00238016542
2254,150548.58172119455
2155,297779.6189700176
885,104497.92985035351
643,135850.27525800883
