Id,SalePrice
2658,133135.52898496797
2718,155629.5505346601
2414,211997.18647314876
1989,108867.56829485449
625,180285.75263446872
333,80230.63600648346
1327,100496.71315413562
858,152025.269712482
95,181191.8564346229
1568,192344.63192145783
2482,138901.0017835379
1364,126156.55522664858
2584,150961.86287195852
818,256053.64546523348
2673,149617.05578148167
2089,126823.65442070563
1297,181947.99667899183
790,114400.0668870362
2616,199822.21658131352
720,180434.0097248808
222,141395.97814328305
557,126286.72670338245
1148,166002.98673005868
2766,186726.08202247077
534,177896.38882165332
1452,129909.67284824606
630,140449.98779208283
2648,166938.58833273745
125,157459.28519412188
1904,52166.084977157414
1670,113562.50707264023
756,101575.4209250419
717,206523.42499833868
1032,162490.96203208598
852,220145.29348753323
1731,200059.07559964096
2639,117107.21369212249
2071,84554.6004436781
1267,115743.86669550219
1851,192019.53318841802
567,170879.77710947522
2439,203079.53090135276
1898,154099.1259002916
647,155871.44100169896
2256,210649.02188727504
979,84603.28718149569
1444,231312.59958321648
2485,122988.9972165071
157,120142.09180172707
88,123278.62602015561
2003,98846.88870355522
186,202375.33378612413
1425,256129.9231638871
2695,128406.34052797675
738,109270.11191916675
395,153671.0008980384
1353,161855.00388294144
1878,148998.80075302732
390,177986.6295590168
1456,243473.25845939305
1103,328491.90817219275
1387,124179.78696049715
2070,152144.8366060803
1199,173362.21085095522
2479,178393.59642013535
501,317879.9507553184
2362,95398.5344189948
1718,187626.85143801942
2188,85430.75911596557
1483,150814.99184575118
2557,85143.10900855158
437,340397.966197114
2224,206787.3239456407
1628,177075.34005833685
397,128155.38898098504
587,185857.83053491067
971,151104.88898188912
2611,148744.5524135515
1887,96698.37427756598
2399,352526.1031697197
2148,213347.08013883233
304,125515.88445999229
1997,138888.10911438963
2817,124324.97642823972
1431,209035.79271292896
427,351522.7594522098
263,136087.7180874442
598,189839.66756816406
2895,236453.4540597616
687,146283.44958500564
1822,134404.28486467781
2191,103594.92655878537
179,124988.86947593081
1009,242865.51134784694
2010,142192.2080006
1991,138622.35758416122
1411,156492.9018355977
1721,229021.89175974438
1144,187798.64982798975
593,212446.1191860024
575,338902.85541672376
1249,188117.4060298415
1604,138431.574081996
1064,419679.63474777783
1923,163193.9457331854
1988,103629.13064721087
2325,180278.83264053194
114,199732.41093939834
2700,161035.95506107423
217,113429.04811518546
343,193156.92728908965
386,235086.73805641488
2005,113879.27949312399
2908,138931.55941922218
1814,218932.11995152885
2446,438425.0945594518
208,150891.81885573058
1679,122503.6833471785
822,345441.56091033574
6,187419.5553993337
1781,398362.65236551943
2397,343073.6333289505
2340,295572.1517538163
1618,160769.3126550445
2843,136334.18345772778
1061,361500.9480185029
2786,130859.20673556312
1935,133449.4582930389
1341,122374.4680504495
521,264927.09409915935
2136,156006.87064685824
996,198326.59111072647
227,154639.83048692264
135,176993.75148499885
1167,162476.81365269597
294,229515.081310043
1776,214829.85697648954
540,172348.9273031915
1717,198586.64705505513
2303,132719.26500134496
116,189641.35094204918
127,124878.61342616659
1371,129729.15649404668
1014,163311.241620749
1507,99887.83544936066
702,124317.9731970632
750,143170.44466132484
261,160795.18026186747
1559,76504.52107888693
577,224988.2207832
2812,210270.68683097383
2080,151731.4986617039
1368,101741.20606524916
2376,132065.4969700263
659,101950.84893805464
1235,126016.86592860147
332,65657.30480851815
1917,148425.70349016692
2094,223694.54911496036
1460,272380.2185379849
1471,217869.1822579169
1509,119077.37023047998
1922,127832.63963179605
433,426250.41512015346
460,279255.18147336785
1116,257537.78661586484
1137,171023.18597784103
53,161714.78873157175
2354,261930.14318556048
1475,209471.45259704138
1761,492355.4544692561
842,157886.54108824756
2739,170656.3703212759
2509,153080.0492611134
1007,199350.12936777074
2610,179179.7780968796
1952,131973.5822867296
2719,161737.80949620495
2921,78704.52115697088
1966,132703.55578359123
292,116073.91624907497
1204,204459.04456870456
1829,259908.19478935155
2419,195955.24084075994
391,160662.98208315135
798,119535.46512299345
481,198822.41034782794
193,207446.7885446475
555,112094.36543707654
899,72223.38553372782
2357,185296.2178990381
328,102102.56103148009
1356,123291.46001649555
1154,102500.44442025467
1730,190544.9030631564
2249,169046.85973686655
1119,284813.38158301613
2856,142837.67857658304
1394,131344.08791823522
2587,122041.79347953538
61,304079.7671882927
2661,188468.45555802737
2711,129015.96630666009
1147,181204.09289582726
757,132963.42825462786
2623,89507.78035808448
2378,144741.46872461063
1413,143834.55588419677
1722,208678.1772400014
1112,220774.09578983486
1623,192438.47996851325
1201,194834.50283802242
1513,112273.81091681763
957,235650.0539610365
1171,283482.69017938105
1145,193964.88161965495
2726,235662.27511570638
703,160816.6369569339
760,89766.77902988368
1964,135813.2963367137
2512,177415.41599731834
159,136011.49177629687
1281,181045.07253069757
468,178718.89506451867
290,121265.7402171786
665,99779.52718274656
1463,260043.55890766613
1792,217028.46580353356
923,147003.370457993
500,308378.12009603623
1408,163956.15589458554
331,57247.26091448334
170,131302.69999006763
2192,101518.56764142297
2571,277700.06800124515
2314,175795.05786430987
2647,82436.57026828767
422,417170.73458175175
2457,353714.20675053704
1838,193989.79613113066
2805,259012.36533680547
1645,150446.886861547
1711,316381.5761025415
2825,217366.98272536055
322,317644.9346074993
2103,276415.4629482492
342,131662.1348580633
600,115936.37562438915
488,180283.473368424
1725,307895.68211882655
2246,263747.4079366836
2847,162764.53519766324
806,230800.50219842477
530,230398.15781002084
963,204863.09520230396
2678,81108.29903609166
171,77458.57380795875
2401,411589.49023364834
805,214082.262919763
2259,246161.5617240856
1748,182998.04413595202
1361,134529.389241677
1677,121091.44380422495
1406,165080.15896000224
2322,223419.2443939863
688,167177.15867716295
143,139816.18861802598
804,203620.87607145007
1214,159058.47506492818
2828,141722.83126706758
1999,194973.41988086724
2467,217061.02485311532
2665,153851.7367576717
1538,325301.90223915665
398,115774.60786174075
2822,133758.77192178264
2157,141736.2737777573
1856,200828.75402461377
1269,102550.05053476698
2570,123337.89865979494
2320,227733.8393715188
1517,141171.2416006903
2304,133959.06498839776
1312,92104.24733363604
2012,137650.0530701793
506,254599.51497615653
2865,196600.64354940678
2367,115175.79540088715
554,113533.20898632426
238,132938.17325243377
1954,98104.23898602731
2488,136991.18919053033
2291,63210.39275897259
1969,99097.22315237427
2725,162327.88711906853
1482,150814.99184575118
2763,221917.33527852548
503,278559.7627405196
1584,238427.37285110308
1531,163755.62393692182
2210,182942.16791111312
459,320197.5539324938
556,129864.75180992077
1347,139903.0614104293
1290,79298.85831113136
1388,102084.56690919888
1571,195522.90486415452
2754,226056.10810636368
765,130647.55756983708
2494,121779.14672571898
2870,225818.74264724005
7,245344.30460836517
1114,236825.96515975753
2418,260624.33685418242
291,133225.8607616278
18,412382.7299945534
39,372049.0717548209
1001,286455.91856733034
2442,224143.73921557236
616,126898.91276031011
2680,62502.21816420299
1414,109343.75236962433
289,140824.19005627767
40,262237.1738050862
860,145005.88535834185
409,139527.6613899559
673,160630.25971110107
2427,174871.99604662578
2036,209000.89228585153
2564,140063.96782931243
642,162221.85525597143
1008,181135.221697998
1908,156536.31246239739
2519,196095.48191923497
1369,96671.234541071
2855,175501.71946518729
712,80570.4895765686
1943,101923.75152505504
1958,137583.5962422141
107,167373.74348087132
2295,202879.4685737288
704,89586.71893780108
676,127692.30019023968
259,199205.0570452793
93,301866.3474375638
106,240494.29896330985
2315,178964.93376365816
1050,110396.02899248654
1095,200236.23025453114
2709,148117.28263179667
758,161900.6416184936
1496,161596.3571858576
2370,119950.96346327988
2458,282007.863289475
2733,134788.93970176065
161,249317.85066025122
726,146067.54928798752
845,215222.58727436792
947,253322.8014786936
2232,118563.18183611252
2563,158369.92488365027
2299,150415.50535749877
211,116267.36280528852
605,142670.61807843985
1478,208725.3924243123
2247,252050.80964085925
2274,206676.83678345836
2869,217481.413619373
967,213371.80991989793
2656,96167.10222677747
667,212371.11181987892
1042,120696.35619271686
2023,152264.78407380532
2447,416227.52286289656
2055,122745.11459198163
2275,265867.0435681823
2204,173330.63662554033
1563,236634.85745857586
483,209224.69487923547
796,114011.87025349552
1526,157547.72621747747
2042,161298.35400496342
442,342805.6769381033
1693,331544.6073851064
1468,232624.33787425293
1430,194293.63379505987
2605,150647.69322990335
1529,204227.3271946679
335,144004.33124606835
1287,119360.90350692184
31,109923.18043823563
1785,321346.3906372059
82,165310.0341134104
2620,130760.5366944708
252,204740.124827474
721,62668.444935582695
2165,207602.744903823
2316,179706.507011869
775,133570.30626641086
1558,93882.17623791157
17,199207.68765402655
1022,218893.00099346577
925,125684.1232745524
438,264760.4844228667
1270,144586.42463787436
1272,120187.5623132626
215,141817.1420160879
266,235777.9909582138
2402,308579.12493411754
1250,127871.58482820226
1984,122200.22232712468
1279,142025.84666229377
377,238927.46192216058
1252,145381.70243341674
2156,271381.0076471404
499,338399.99626981583
1374,121919.29973636533
2898,246831.28736053244
401,113268.20092143002
2721,165412.70918174332
2078,267744.83439343725
2589,112943.68613761838
1946,229102.68390770152
1334,121371.96086470387
2781,228801.06660393346
431,381589.31122342846
576,199580.34975034604
1474,222218.73137841537
2254,160664.86339011719
2155,281251.29622598086
885,115510.53201048798
643,129621.63587954629
1944,134802.5332857709
480,194943.82429317606
2845,100558.77051338507
2387,294657.21847684216
2407,205237.3795985144
2527,181381.0850082785
2514,154397.89161772025
629,174327.22246450756
80,196857.8337719211
1876,150256.54437049187
1546,126567.02140646346
2518,200111.5340700146
2347,167225.00432436774
783,261508.08542569424
1322,39358.493539829156
194,77289.11924482929
1770,308672.8266164863
2143,202204.69458809623
1229,221183.5505990244
511,277726.97691778606
46,218852.39179701044
1348,170950.40255414054
2465,215985.15670890664
387,235340.72404457547
873,229274.50478179287
1918,123890.9274392156
2764,228262.3665165751
2184,122310.77650148328
934,135911.97289168742
1920,132631.12783231935
2631,161552.12205199385
1768,514688.873571621
2040,111660.80664159439
1749,207557.52666194004
834,241574.56947679946
1457,240685.00571886357
79,102993.82736604009
2302,131499.4809925924
1817,139077.80032913166
2755,242244.83589197183
359,182101.40980147012
2059,107075.84560276673
2092,235172.65207117843
2516,229065.60318233084
150,116813.57038469834
1656,153146.71288316557
83,97747.52024962008
2411,190170.9758967316
795,81213.92302632774
2312,227711.61327449745
2917,122531.22604434437
1624,185545.59325648192
2215,271258.45560118835
1211,156353.10522273893
1485,143850.6290949668
1024,192254.96780197066
570,191202.78998493485
2874,133161.15649779292
700,143281.3994800701
2756,226550.64077983925
2022,169400.89692805416
583,230891.50885463238
2392,378927.06585079175
2424,176978.30310303974
212,92928.37816777639
736,121796.74676605489
1610,191603.5952366948
890,116395.7854309876
467,176226.19258406374
578,259557.78765714692
1747,179872.0654131946
1149,140804.4965888582
2758,254768.7495892722
857,144560.73480544612
2219,258950.3626242244
733,110451.46753320738
2909,106093.32709159446
1798,254849.63260030828
235,129868.0007534643
2366,139471.63148637337
1027,129515.01634484844
1195,131361.5646555361
1303,34027.29766266607
148,197424.70017934951
608,170084.52155021625
2515,205237.9305212492
821,309398.1999347068
2500,285623.5333634112
745,105470.22948908736
741,114791.79642877844
1611,135912.40063387027
2532,124199.40921344468
1081,209288.90130879066
1692,396748.40315201343
2520,173400.30339050945
276,102097.81936671725
1992,117682.08509388717
663,34785.1470061834
418,133061.43748178694
1733,197581.85405512806
2359,154482.36421158584
253,208163.41693832655
1518,183088.278290638
2035,151642.96948461724
2919,58498.14933113498
1540,237392.8210213642
2120,161351.74761309428
1674,163348.8499847321
256,161714.8159723616
2361,100498.75095758855
978,71083.222326071
2280,125901.29502777383
2095,220212.3895373675
1709,293970.4461999624
2801,246696.20106444822
1246,112694.38223307568
2373,115999.1551471164
1055,280582.0151351183
2017,115280.41464113828
1099,328691.77951893373
1344,92348.13486855116
835,190809.82377294474
1117,277506.85440418683
2043,92081.60675200075
2085,107076.23237345263
410,157341.39970434795
2650,107348.36856895627
2867,165398.0450579069
1668,118511.79784101248
1161,166740.92639105534
2122,185982.50509535463
2539,136396.60514809855
1047,131756.98944392847
1445,132460.71355413075
541,127360.87798198429
569,214796.97613354318
1276,130496.09744236339
918,157850.39212981798
326,180885.97114737774
1936,125877.54907900072
895,94661.76266918634
257,165087.3036849543
1241,176008.97208236472
1545,126069.47388230555
1189,169346.13676501217
270,142170.45948192815
2066,194892.56405860442
693,103343.21227234649
1259,153771.72635884606
2916,157078.1374579626
2321,254536.9644113218
1977,111018.89146921656
1895,151744.36971597746
1240,156941.79342004808
85,153873.16613379738
1823,124609.6532175435
825,290672.2537114341
110,226400.60704687622
697,117649.94089473621
2297,124375.11994187068
1231,131580.56200611638
1355,126962.64139369153
968,344713.29891923605
584,226095.7995909626
1315,110995.48384428327
1606,161936.96183927474
206,96306.59723410918
1685,359556.25169204664
2016,125450.92795374745
869,216346.7551838347
2135,138702.60092890577
2346,178257.81767261657
2430,221612.37874735042
2198,95883.45873065304
2652,111301.12611596461
27,116090.91210844414
241,167145.71132463403
906,138372.82904657023
1506,154934.16458457313
2098,343372.57703156327
1435,231830.37497223308
2213,129934.96228757559
1274,144243.37047979748
743,35672.88416954677
1737,195783.4662209641
2797,270315.1311885775
2185,71203.76989805175
58,178212.5813982871
830,218299.93794184027
808,109814.5440433675
680,145072.80849768943
1153,115326.77330241085
1291,147030.46929049096
1818,172338.24495208275
2161,215066.4648332285
1883,109849.8395473084
350,323341.3734318784
2473,155072.0783364073
295,184360.706748912
293,183094.8735571846
859,139378.2436775635
288,55195.911922297906
1578,158444.43707189232
102,198418.1576712482
2831,147847.45330808614
1030,166290.12290586834
2551,129301.40179245581
1286,146895.2590777909
