Id,SalePrice
2658,138104.06012880802
2718,156370.8888041675
2414,187105.32903766632
1989,118610.01193399727
625,186564.13229827583
333,107685.62751212716
1327,122227.60308593512
858,138080.13120162487
95,212466.32501584291
1568,154966.6293911785
2482,153009.04309944808
1364,113696.31553305686
2584,168548.57954251766
818,335431.30345134437
2673,169085.11396554112
2089,119100.50827890635
1297,154936.75968651474
790,122385.03499013186
2616,212514.5939001441
720,191456.44441628456
222,140204.22821480036
557,126361.0767274648
1148,206063.99680377543
2766,155963.83747334778
534,177885.12206302583
1452,114176.50401225686
630,154646.7238484323
2648,103373.67606401443
125,144546.2788745314
1904,83460.63222423196
1670,110215.55196228623
756,105453.17767263949
717,265744.1805522591
1032,170281.14589312673
852,209423.09362372756
1731,164858.9413101673
2639,114074.44177021086
2071,91259.8904003501
1267,86224.77958333492
1851,180046.6529724002
567,142518.67327804863
2439,214205.16081789136
1898,155401.08918832242
647,168056.93818163872
2256,224851.84649148583
979,126987.69636102021
1444,227823.84813661873
2485,121783.3199249357
157,122281.8577657342
88,130083.57321605086
2003,111930.7388125658
186,182358.50765526295
1425,261107.84075035155
2695,123266.97238482535
738,89562.47665028274
395,152308.1519652009
1353,155321.76183103025
1878,149663.6826955825
390,163587.81128534675
1456,240174.773743093
1103,337632.1347465366
1387,119897.34817686677
2070,152549.91979165375
1199,172995.38100844622
2479,171971.62978465855
501,325432.100091815
2362,104384.09735073149
1718,214244.12794966996
2188,103205.65904019773
1483,150911.39539177716
2557,82967.85635361075
437,327349.6297417283
2224,204424.73955790699
1628,138169.37009179592
397,124539.58718387783
587,187241.03329104185
971,146296.4895197302
2611,144652.58179703355
1887,78389.08550290763
2399,366847.4707605988
2148,201980.62349559367
304,112451.89717321098
1997,151431.70486550033
2817,118549.15382994711
1431,184286.95583872497
427,350907.1467734724
263,119808.88162006438
598,165052.26383587718
2895,215458.47061558068
687,155041.4807176143
1822,135393.6351107657
2191,110058.7518569082
179,129247.95110337436
1009,194304.37180124223
2010,125284.65320549905
1991,153708.64866687357
1411,157085.33342067897
1721,240251.710660249
1144,194171.92333500087
593,216461.26845614612
575,296403.0508419126
1249,160118.38046905398
1604,125414.10232964158
1064,471385.46130104363
1923,173903.26362736523
1988,101252.88410116732
2325,167220.323485896
114,200537.51178893447
2700,172307.7891037166
217,111312.18519943953
343,189544.57652769983
386,237723.34205706418
2005,106927.01354463398
2908,129010.3600781709
1814,240459.68979145586
2446,491960.18775959313
208,146005.87822294235
1679,112074.99552668631
822,354363.84990121424
6,189810.11595456302
1781,436408.5778699517
2397,291294.6267849058
2340,320728.86738845706
1618,161380.57299727201
2843,88044.18920692801
1061,384759.040138036
2786,111992.33668608963
1935,139691.0374663025
1341,125218.21008229256
521,269887.3147171289
2136,122726.45986172557
996,190111.67598488927
227,137493.72807203233
135,184326.31473879516
1167,180479.92261217535
294,235219.7006882578
1776,191256.0633085668
540,164440.1838567853
1717,211477.92662464082
2303,118229.26401291788
116,209180.09209550917
127,119533.48597687483
1371,122068.43718759716
1014,185561.83409066498
1507,90512.04115112126
702,146577.5884397775
750,137265.53180350363
261,136345.9071123153
1559,82226.98303079605
577,198300.0109576732
2812,199368.20306491852
2080,153301.4509511143
1368,114647.6985515207
2376,127781.5932290703
659,99212.89673037827
1235,126849.35154502094
332,93994.54052519798
1917,143284.1549512744
2094,240918.90651609004
1460,297022.5093215108
1471,216117.78356438875
1509,123360.8404378146
1922,138535.15044881403
433,501591.77997741103
460,243027.47417646646
1116,255733.43767684698
1137,175697.3402390182
53,158389.55044074357
2354,269943.22486005723
1475,194665.91265545785
1761,578758.3541635573
842,143655.62729273736
2739,159196.28326313198
2509,136200.68192778528
1007,197230.51254206896
2610,176931.4397623986
1952,77423.88706372678
2719,164035.98602837324
2921,104937.9653314203
1966,133153.5295470357
292,125013.21336500347
1204,209205.86381956935
1829,257061.62609107792
2419,178242.69735458493
391,144199.9282617718
798,120787.01512993872
481,195639.1643628776
193,224778.8177999854
555,113218.95588351786
899,92245.9798682183
2357,178220.1033963412
328,134066.77302904427
1356,105346.29481574893
1154,114742.15428633988
1730,167824.41066105664
2249,144121.96553514898
1119,292507.9969237894
2856,133975.89763207734
1394,128589.5013306886
2587,118784.50003302097
61,334586.5477818996
2661,206406.58786310256
2711,127341.32736885548
1147,184667.49433983862
757,130806.94693316519
2623,95172.45780295134
2378,143461.49238097668
1413,143793.20008088648
1722,208223.29562740028
1112,218179.95895792544
1623,202897.277378574
1201,186979.65417915583
1513,124214.25317929685
957,254764.32539337873
1171,285537.2273826748
1145,194885.69329929352
2726,254796.8207807094
703,156524.41709034145
760,95628.14449200034
1964,139152.70671233535
2512,179529.480414927
159,166574.8048362732
1281,168548.57529261708
468,166290.80079638958
290,123801.64808256924
665,91606.38982491195
1463,285992.2196340114
1792,229065.7404242009
923,137973.84334869683
500,280130.7085003108
1408,204664.42444963753
331,83959.09119142592
170,98475.82919220626
2192,109640.76407580078
2571,313994.8100540489
2314,168725.5592161715
2647,91289.55076293647
422,476224.0998593569
2457,330072.36631679535
1838,191126.8971748799
2805,252497.8662380725
1645,152990.1838605851
1711,307352.64853806794
2825,260271.715571329
322,336462.9666003585
2103,272503.5491567552
342,131390.24680249393
600,118141.34215581417
488,194222.76718606055
1725,307546.93233036995
2246,294109.34939701855
2847,191717.00885555148
806,257239.34697972238
530,238637.86377845705
963,191896.45384012163
2678,91783.93428438902
171,99162.09539969265
2401,445138.8079070151
805,222808.56090314686
2259,173577.7005443573
1748,150484.8307095468
1361,141696.64400939643
1677,129644.72964861989
1406,158681.80705049634
2322,225654.56065134704
688,144821.16029712558
143,139156.50871136785
804,201309.53725731373
1214,153492.22297672927
2828,149834.54061587155
1999,208342.7138429135
2467,186085.75868405402
2665,151129.30577033758
1538,394802.45289851725
398,116108.74837593734
2822,138276.04220055044
2157,144094.0149975866
1856,171833.72610971332
1269,101120.30059981346
2570,130282.79005004466
2320,233437.07671310008
1517,120809.71657831967
2304,115279.43540911376
1312,90183.8971221
2012,144918.89873607457
506,219907.7998150587
2865,175820.65342067182
2367,100450.56473347545
554,96465.1409035474
238,137337.3630950153
1954,106486.05496035516
2488,146440.57934388518
2291,100448.42887659371
1969,89146.03000320494
2725,164834.73267818987
1482,150911.39539177716
2763,193269.04813091457
503,255212.55581460893
1584,257935.2109258324
1531,155809.43352636695
2210,157639.73089134693
459,344001.1128348857
556,131573.4294614792
1347,132649.83367320895
1290,85763.66133023798
1388,110768.61785270274
1571,171623.86304409802
2754,182864.45352362096
765,145398.98210152984
2494,127956.63756652176
2870,168247.05061782897
7,213907.0573527962
1114,259467.4096429348
2418,294542.3161635697
291,159023.65481935441
18,367000.9682700187
39,377419.1567686051
1001,269892.2787928134
2442,243900.55777542293
616,123831.99112442136
2680,83403.12660211325
1414,103864.66924400628
289,134849.8908262998
40,250545.43276835978
860,131263.77819818258
409,136256.11276234686
673,159602.3643464595
2427,157961.24909830093
2036,235486.88326714933
2564,135464.00485776365
642,122151.22880740464
1008,181412.45261903107
1908,150289.75370521843
2519,230098.881631732
1369,79236.83515110612
2855,167754.59962135553
712,85888.10819344223
1943,114234.91541048884
1958,137651.2893527001
107,140137.2259169817
2295,192222.51100453734
704,94190.75901030004
676,135041.06435753405
259,190895.22116433084
93,301460.30264155567
106,243982.9136876315
2315,180843.47306105494
1050,110056.7545414716
1095,199977.45151241124
2709,147286.22577758133
758,161871.51512019336
1496,165686.77908866107
2370,128201.99435473979
2458,306262.4247982949
2733,131185.33528994024
161,290798.52512699366
726,155082.57619844377
845,208373.4019460231
947,271840.90022298694
2232,130421.2740676701
2563,172497.91607011855
2299,112929.77684475482
211,97285.2910348028
605,153446.30137343705
1478,183709.39478361607
2247,296383.1639716476
2274,193674.2008202523
2869,184450.7113300562
967,220344.51656590402
2656,114788.85119196773
667,232983.51442424953
1042,111073.82698248327
2023,158483.76708206534
2447,394336.0600550622
2055,114280.77637667954
2275,277254.03385676444
2204,165428.08012767136
1563,287764.49838136137
483,228356.55325442553
796,128144.06509447098
1526,127804.17576269805
2042,171040.87748715281
442,351535.3640204519
1693,317185.9482668936
1468,222617.83492547274
1430,169719.96962727606
2605,146112.36379884183
1529,173990.81956101954
335,125493.39802908897
1287,137548.38345456123
31,108157.61942203343
1785,285676.3548260778
82,146998.170929119
2620,125177.74077387154
252,177339.50289429724
721,79940.49458436668
2165,174358.21103151143
2316,180136.93735051155
775,127848.32984186709
1558,96282.10207241774
17,209248.56240692735
1022,236539.9478803128
925,117081.13910500705
438,278716.0830447227
1270,141435.3091210574
1272,123696.13424056768
215,128872.09129531682
266,235766.00779624283
2402,280772.24612136185
1250,135982.23426122963
1984,141104.80108338594
1279,135406.1570918709
377,258681.93924100697
1252,118929.40298648179
2156,289931.41708646715
499,324387.0844564885
1374,110251.08116418123
2898,253938.28468209505
401,113958.53009180725
2721,183060.7427240163
2078,253831.0964562595
2589,117324.65619756281
1946,271270.41995956004
1334,108782.45515672863
2781,222160.19184750319
431,428294.9305151552
576,226337.5437773913
1474,225913.7942917198
2254,121875.65440519154
2155,312890.4905426204
885,95267.59465497732
643,135235.8995155841
1944,122162.58016704023
480,185360.88116912544
2845,98802.58014671504
