Id,SalePrice
2658,155823.55688183266
2718,196540.50533774495
2414,200979.1918348791
1989,125826.43594777212
625,198392.86627954594
333,91288.71167590981
1327,110510.35521123582
858,140398.68316187663
95,207139.98878032947
1568,182149.3630052493
2482,166711.05866299127
1364,135473.2633411584
2584,166850.39278269978
818,288292.3365229438
2673,173842.54645686806
2089,130212.89810712333
1297,180016.21262976248
790,113825.11125512258
2616,209220.21842289902
720,202485.40098003764
222,141714.76696110982
557,122451.80290825805
1148,208132.10805343813
2766,164767.21437764936
534,203304.6063854457
1452,110653.1284124651
630,136439.31175139127
2648,123725.06101268996
125,145386.06743941456
1904,21964.03606946813
1670,107743.22021607403
756,94609.31882965984
717,258040.53168363147
1032,158181.50065212208
852,233855.7060826891
1731,190203.6722577659
2639,127280.614991165
2071,67517.13154369313
1267,102073.53774298285
1851,205816.3020101122
567,168274.74553461582
2439,220863.78891318245
1898,157925.9690043158
647,163517.19691271707
2256,238422.0881110006
979,113068.32317761285
1444,231798.62749005994
2485,107423.62426475878
157,120177.52015039138
88,114473.56938293809
2003,100252.36768679041
186,209663.49767953856
1425,275712.0266425407
2695,128703.47552248277
738,108925.26522413106
395,155925.58560629818
1353,162543.92080879817
1878,153769.7843289394
390,184699.2030497631
1456,241249.79140733136
1103,311547.9907916654
1387,114739.31667661155
2070,171616.86772662983
1199,184742.00512176543
2479,173106.30010530585
501,324230.8413053076
2362,74435.3037084334
1718,210802.95848463522
2188,50283.620909377
1483,167086.1207291598
2557,76084.28158115107
437,295711.44297691365
2224,228853.3770101245
1628,186111.53280520323
397,128816.20615374995
587,217257.87738578557
971,152971.58064275677
2611,154677.0524776762
1887,79172.96504759626
2399,321039.79988691304
2148,225152.7767819662
304,135564.34561148263
1997,140942.7566523431
2817,114072.16448683385
1431,182531.76505837892
427,337289.6728331705
263,117955.63997357897
598,190537.414899203
2895,266680.00639435113
687,169375.9022388982
1822,124809.55354789365
2191,104028.5887880139
179,141746.828887481
1009,212187.34479815303
2010,117440.85283735837
1991,152273.3093454917
1411,153402.48165373225
1721,257051.99130760063
1144,190537.25842654053
593,220001.36587435217
575,274129.67187405284
1249,203519.27649377193
1604,117033.51139925886
1064,398890.9752986338
1923,166159.19838770106
1988,92176.02739538415
2325,180312.81219305797
114,204722.4284742442
2700,202113.34905734356
217,136875.2223811429
343,201870.57340743812
386,249102.53888299572
2005,109246.12737952871
2908,133435.77370619238
1814,219662.12166767754
2446,438890.0044509494
208,155018.4387679114
1679,135022.54400363332
822,308860.7215023055
6,192233.08416192583
1781,369045.81411273056
2397,296766.10459728213
2340,284659.35523379524
1618,166369.17124550603
2843,131782.6739529795
1061,333292.05678254925
2786,107498.0763447911
1935,124092.0250998803
1341,127447.35517754778
521,292808.88878321904
2136,136855.45661324193
996,204539.92116279923
227,158108.0004976294
135,175504.75831098598
1167,180780.86387195904
294,249677.4615340184
1776,210672.31778428494
540,194917.4330015825
1717,210802.95848463522
2303,109656.80982366414
116,197952.17085713893
127,123656.4526128606
1371,138855.05095859012
1014,190371.56062033796
1507,87210.01351812296
702,161122.3919610656
750,157293.90390312928
261,153230.41824327223
1559,58541.193607985275
577,220143.00581514346
2812,209813.45937993028
2080,151427.0364955687
1368,124915.14183838991
2376,117421.17492217454
659,101978.04223741428
1235,117271.2909999236
332,75928.76417466952
1917,138198.1993726478
2094,249377.68983727437
1460,297139.5828770909
1471,210453.12273859023
1509,120230.35589472041
1922,128097.41525038262
433,399484.8003452141
