Id,SalePrice
2658,104171.04073568608
2718,152459.59479171308
2414,205669.40201743948
1989,102593.96094674186
625,174449.37399239713
333,92137.44420084367
1327,99596.05952001778
858,149437.12938203607
95,185602.68638993712
1568,179345.17596469738
2482,151400.85004653112
1364,114215.26619195333
2584,153503.53938027605
818,281579.0256086802
2673,137035.9612753548
2089,116836.59227571104
1297,160006.98745622986
790,123902.85037343025
2616,199610.3164180071
720,173919.32021360824
222,142768.6246828794
557,125191.20657700876
1148,181465.43691954965
2766,170129.7300061264
534,174739.99180701803
1452,122312.17331448894
630,136256.67124697764
2648,127474.02159140294
125,164582.69970364563
1904,70824.49961924269
1670,109074.60806751576
756,103422.22161962431
717,187302.5108026414
1032,157942.11826127366
852,206876.2828698023
1731,182969.05608748266
2639,102871.17441286636
2071,86465.0141952772
1267,110476.5432676072
1851,185558.89906523222
567,160289.6694497269
2439,201469.61516463626
1898,147898.466118042
647,152144.18355240044
2256,213927.8957682395
979,91094.91162217683
1444,221715.68451984657
2485,129527.36961057346
157,119001.07279212416
88,129576.16834227514
2003,111765.30172942768
186,184479.25863584765
1425,248836.73549573356
2695,118416.83619423532
738,106510.03467603565
395,149792.57464297037
1353,178445.11187316634
1878,146740.0996522057
390,173018.00258494998
1456,243025.4336793484
1103,326361.82739381836
1387,137761.5932221179
2070,137664.4950774682
1199,174407.9087832794
2479,176415.09486951018
501,295335.0110214728
2362,107530.51235034064
1718,177241.36267761394
2188,90159.47994501512
1483,143212.4292647235
2557,94240.75725304347
437,380680.2108710737
2224,171161.19087890134
1628,170395.9436806065
397,130158.2343101819
587,191274.26049416175
971,126584.12289598354
2611,148013.4201699892
1887,100665.23002772864
2399,357955.68971075106
2148,203116.08484947274
304,108016.3263151612
1997,123372.60136542021
2817,121250.18490687784
1431,194821.31522206237
427,331637.5077966905
263,129287.11443986812
598,180145.5178662107
2895,231264.81040090448
687,143494.94063702293
1822,135105.00522607216
2191,97103.76787726344
179,111226.05273696507
1009,218113.18922950866
2010,128794.34546566669
1991,133390.7822048237
1411,165474.29054562893
1721,216459.87234330742
1144,183863.01881779236
593,214426.1128344857
575,325417.3790975768
1249,176378.43163381418
1604,135096.12086483437
1064,489672.9505119571
1923,161388.53312536646
1988,106159.4282054294
2325,169633.75722443112
114,202684.00811761734
2700,161326.06080896492
217,110789.92377830177
343,183775.62799071553
386,235778.7721922309
2005,106081.69572390092
2908,139375.46284434485
1814,234373.79962126404
2446,577055.0287515161
208,137520.63517637688
1679,119217.14515768868
822,348568.861162929
6,185785.9155863723
1781,431521.4480232671
2397,305348.7599597622
2340,291522.1269868055
1618,155153.04995778948
2843,133880.65674650998
1061,388745.918324404
2786,127579.52624797665
1935,132420.59411500592
1341,116473.0853447762
521,275855.91652980313
2136,148358.26754230386
996,191659.92127780226
227,148443.44212728192
135,171845.02456145873
1167,156587.27148146092
294,232116.51547781224
