Id,SalePrice
2658,101413.62244089706
2718,148647.4054106098
2414,201788.66943394855
1989,110455.37668942865
625,170704.74997285908
333,94034.29892710118
1327,104706.91945421776
858,146950.31319279416
95,187204.8426920543
1568,181505.91110789383
2482,148218.18866278997
1364,118524.54879143392
2584,147702.56442928006
818,275372.4117666138
2673,143818.83312295156
2089,130832.21749040329
1297,169332.61218344895
790,115994.18511263718
2616,198097.5353766738
720,170722.33829016928
222,139553.5065087762
557,121471.88115340272
1148,171193.28950120465
2766,180101.1612651443
534,176001.76780939923
1452,128515.72554336446
630,148186.02200722208
2648,131590.50577422342
125,160386.63914425398
1904,71449.68006364703
1670,117283.60691687014
756,101919.52877516614
717,185331.26187339448
1032,157745.97151744482
852,215730.4050836337
1731,188457.51760556086
2639,100665.35224917167
2071,88306.25962345056
1267,124143.4284242156
1851,187422.77127479846
567,166329.59720679955
2439,206020.783055307
1898,152027.6588281126
647,157837.858003116
2256,208719.98282504073
979,93419.79029257195
1444,228431.8671618085
2485,127552.46969714417
157,126330.2353024034
88,121331.88778946559
2003,106493.95726486467
186,191735.99775127502
1425,255032.32962148095
2695,123242.53292327223
738,109266.63424360292
395,152990.29399674127
1353,161500.38397836217
1878,146171.34829352895
390,172974.78426274494
1456,240208.5458589283
1103,317918.9415762162
1387,128357.4836594065
2070,141106.30379920447
1199,169373.29919991482
2479,176805.03049250718
501,300152.2678808127
2362,109514.9441910726
1718,168152.1912381025
2188,102170.4557415727
1483,151668.008570427
2557,100956.27143423208
437,352953.7387858295
2224,166102.27322276458
1628,186585.8498674963
397,131142.2031993823
587,178975.12399002118
971,137232.1345434622
2611,149438.51746244804
1887,110298.19597014431
2399,337595.09474457084
2148,212325.41313904786
304,117135.30717390477
1997,132199.9251013214
2817,125354.22101122944
1431,203704.3313035555
427,339303.52078617475
263,132017.3434701276
598,174639.77959820448
2895,217357.88071857937
687,148168.97831266583
1822,133999.43987353687
2191,100966.1253230044
179,117418.52531918317
1009,219942.44466217
2010,138098.57830329053
1991,130008.95146275709
1411,145722.57677103844
1721,215102.75607795172
1144,183262.24924911527
593,212688.39295576097
575,322802.6117653707
1249,174720.35195828998
1604,135063.02233204994
1064,463909.0950401038
1923,158168.05416975712
1988,109509.50762416176
2325,179536.67088295403
114,198607.61940927547
2700,152603.64012915143
217,98458.63345740328
343,177018.2907043192
386,243904.54621755672
2005,116087.81746430456
2908,139053.7624387699
1814,215670.9629124942
2446,503887.5279032875
208,149024.43064221198
1679,125788.16851083912
822,336891.4343332863
6,190597.8876889534
1781,405842.8218974474
2397,289827.1683386004
2340,293882.8356955813
1618,159001.136387784
2843,121397.58686547064
1061,377489.57746314775
2786,130846.17208862735
1935,137781.88349633708
1341,127239.07622280125
521,279848.27646270883
2136,157354.84381496708
996,193468.9795197695
227,146133.2734325349
135,177317.29142634256
1167,152500.8702138095
294,228322.8850446124
1776,201026.61076823733
540,170854.70202010853
1717,169473.87818266757
2303,130446.43693022206
116,182962.32191269493
127,131275.8286953093
1371,126185.60541205294
1014,159320.11808008788
1507,116688.17494038281
702,114709.87541695996
750,132408.49068524744
261,155265.77726609213
1559,69889.13424005738
577,214799.09226247788
2812,205065.93652246988
2080,147804.06821457224
1368,111534.84094062008
2376,136808.26979158702
659,109793.51055544487
1235,129659.05855357552
332,88184.9790486847
1917,148087.4164381692
2094,223501.54223566127
1460,272529.2163215671
1471,209110.88798344627
1509,125369.60672195395
1922,133047.84409774214
433,506340.0349529105
460,254510.85199038955
1116,244570.1782556693
1137,166574.08847978147
53,173470.79850676493
2354,263949.9707393445
1475,203187.4978619711
1761,717793.70089486
842,150345.70558413913
2739,158443.7249822616
2509,152886.3246451155
1007,199160.22263721062
2610,179667.50033454242
1952,107082.28644752542
2719,155873.30104327344
2921,93691.43016512679
1966,133159.7699973068
292,125369.23215557421
1204,196033.89772462743
1829,264683.91470665357
2419,186931.7035628834
391,159286.2183136896
798,124635.17234070938
481,198983.2007885127
193,183275.55527116335
555,114745.18023424913
899,81470.99408673207
2357,182620.26403455212
328,99886.13952664121
1356,118743.47256960832
1154,107566.32176999688
1730,180372.72764238567
2249,163076.78809689908
1119,276287.1148226709
2856,142269.8711388904
1394,134424.4913648758
2587,128002.31062140413
61,308885.8746160174
2661,176176.50848249986
2711,131135.38541128396
1147,180204.9941202778
757,128810.84132521068
2623,103775.97639467494
2378,139615.01431622708
1413,140254.87631747467
1722,209517.60832362744
1112,217141.9376369109
1623,187511.3841222054
1201,187468.71220781532
1513,121663.75030834401
957,251689.4287169238
1171,278106.0369949181
1145,191807.1835906424
2726,234879.48336129193
703,150759.52168232168
760,97104.74305644071
1964,139071.85209735984
2512,184795.41806560333
159,129638.8773890362
1281,167110.99003129188
468,176519.18245825468
290,122837.83351370646
665,94327.46839101912
1463,269783.8094352677
1792,215847.60916683538
923,139830.84794979004
500,265471.092106498
1408,144802.70428117632
331,85819.86082222778
170,111601.27977663738
2192,106495.3704165784
2571,302715.7012655901
2314,171468.22227104308
2647,94706.50934413772
422,463031.86304156465
2457,352755.4590238142
1838,193591.33337238542
2805,255062.903120706
1645,146643.20465375946
1711,304509.6498442349
2825,208640.6702143971
322,324324.7570928996
2103,261356.32103989256
342,132439.14628370048
600,119877.86819178934
488,183796.83917333934
1725,288268.05651961756
2246,241830.62870531404
2847,162854.62688581113
806,236938.21148630918
530,236304.511693902
963,197077.08838048027
2678,93885.15338989241
171,97846.83965163249
2401,427871.6589568523
805,217028.62833883808
2259,204842.22499197494
1748,189086.46928884304
1361,120095.56882483415
1677,119479.90726198208
1406,146296.50368523473
2322,217256.2204258769
688,155594.4678366731
143,138835.78108808261
804,204914.0855785101
1214,156247.57604378907
2828,140323.40549663614
1999,155846.09142372117
2467,207337.64333406562
2665,141612.5512945583
1538,364353.0303162069
398,119212.81716317743
2822,128176.40041992215
2157,143738.87459436446
1856,187441.07023440322
1269,113927.27328186392
2570,125990.52132876412
2320,232208.13048569576
1517,117372.19808394628
2304,129619.5573119383
1312,104738.66021639759
2012,135486.51898764409
506,234274.08525668792
2865,187418.05878537783
2367,111953.2316226653
554,113674.14597415719
238,126730.60260366535
1954,112976.0349059966
2488,139178.5183882362
2291,80117.70064254533
1969,112770.35822744668
2725,149815.88694338992
1482,151668.008570427
2763,202329.23301222164
503,258811.31114567412
1584,242948.8604711208
1531,155269.2301686558
2210,150012.47741339757
459,308631.59840528993
556,127325.06520601711
1347,127773.87685470202
1290,92415.03327468252
1388,110146.27115264788
1571,200083.41472928872
2754,210677.27006518396
765,131596.177821167
2494,120571.42287017273
2870,210271.92369683547
7,223773.37026400922
1114,240680.89330043978
2418,262787.47714685305
291,135534.20838976552
18,391779.4467087676
39,363420.44772952324
1001,263947.2291424111
2442,222996.71826970807
616,128910.66771749745
2680,80193.38920467522
1414,117526.01539150016
289,141786.1359593604
40,245033.5719600026
860,138047.37282354318
409,143071.09948411604
673,155155.76147760538
2427,176613.22683273882
2036,191047.83403835408
2564,141335.54584140546
642,143947.31670653733
1008,177785.37987361464
1908,138329.36923459856
2519,183684.621968036
1369,98017.26311924361
2855,170373.72777693265
712,93532.34859020526
1943,115125.67989798548
1958,137894.5961155127
107,168465.50661387644
2295,169889.59402283793
704,92794.42990593612
676,129963.3516024701
259,193596.60641742067
93,300516.80640977295
106,249698.0015140836
2315,175795.58078127573
1050,121978.07069206603
1095,200578.40189433808
2709,135139.46938263037
758,128865.02755094001
1496,152974.17158205633
2370,118867.26246367149
2458,268978.2431184935
2733,128262.66050930486
161,268087.7241086354
726,137455.95823191997
845,207710.36645060958
947,258344.61045831282
2232,108334.03094694467
2563,147729.03482196643
2299,120476.79836882296
211,104755.40500977948
605,142070.6082643623
1478,206746.67461446696
2247,238596.86962008
2274,188462.4260420887
2869,193716.70054283852
967,214148.75869591633
2656,102904.85372680763
667,190524.49780070744
1042,114342.10056383886
2023,144694.33537782932
2447,414654.72471993
2055,127245.16652229005
2275,263311.53170331905
2204,177019.22327190894
1563,235037.30916256478
483,186742.8780220619
796,124977.06077936105
1526,154885.13936411048
2042,142758.18211211247
442,334246.96160760825
1693,324564.54364272795
1468,233053.7449185999
1430,185865.24903139155
2605,122355.21215250903
1529,206790.375511669
335,138776.45905251495
1287,120445.34027095106
31,106091.09296991516
1785,289985.42561987485
82,164903.6137995758
2620,133325.91304479112
252,197608.10751793455
721,72723.76099689482
2165,190763.98125367932
2316,176503.2425431237
775,131097.44078205217
1558,77388.59062122293
17,206067.7050290928
1022,216279.29732556565
925,131377.61974936284
438,261289.87799511067
1270,146645.001012866
1272,125104.03139683537
215,148821.23586616307
266,232024.1502609714
2402,291115.2607610587
1250,123845.32888793331
1984,111149.82255103244
1279,145342.8774386124
377,243990.32734106295
1252,145790.47026402064
2156,270554.0185709182
499,312367.22992891195
1374,126051.2304458622
2898,247231.53755059547
401,117355.13834358739
2721,160873.11018774824
2078,266299.9017791498
2589,120565.88078485776
1946,225833.16702656294
1334,125457.3593145941
2781,225376.09221125435
431,410217.2424652497
576,200425.89235471506
1474,218076.30257560377
2254,157617.05480620844
2155,289250.3527638176
885,118256.33608511157
643,135813.2903031086
1944,139796.2961970595
480,194995.34535334483
2845,102447.8380911867
2387,296864.140374902
2407,196850.73176714135
2527,166044.33077331076
2514,163921.00753821188
629,166496.99006670935
80,196047.9626587589
1876,146531.67321989342
1546,122985.13624632795
2518,183422.57112304142
2347,166976.33611909466
783,225188.39311198806
1322,58117.85241248654
194,84732.50999759353
1770,284401.0734685346
2143,162029.28520737583
1229,210253.63476525445
511,281074.7212938085
46,208819.9494933484
1348,160062.22502428404
2465,206188.78839265558
387,243981.02889030412
873,224494.41340412162
1918,121628.32202453757
2764,232764.91381456502
2184,114174.29013321598
934,140960.7078904398
1920,134941.79866824785
2631,154310.16643631976
1768,664731.4885099462
2040,106831.53923091752
1749,209295.89071366293
834,243605.38940770505
1457,240254.37040567404
79,121313.8202762259
2302,130229.41773885742
1817,141813.1239859947
2755,226420.54190294072
359,179000.0242431528
2059,114899.74706007086
2092,234186.62300846956
2516,235836.91582134474
150,113131.71605830872
1656,147598.69259901336
83,90388.21905028312
2411,178444.65120700895
795,88375.32527164508
2312,226125.11240799708
2917,98352.20948314454
1624,183432.90517727655
2215,290813.67692206556
1211,151632.16855976864
1485,144062.41894647674
1024,170749.55435956226
570,186043.45723959256
2874,123452.98897732637
700,121905.80933140783
2756,209897.84499697448
2022,157380.94184207832
583,220167.09394644998
2392,396281.8054187456
2424,185200.07500750225
212,92732.18092086067
736,125644.19524226965
1610,177094.38580761824
890,116675.84851623172
467,175941.08495325336
578,266939.6611449269
